224,0.513676
224,0.000064
225,0.780794
225,0.000288
226,0.559467
226,0.008971
227,0.715204
227,0.212475
228,0.675000
228,0.281029
229,0.698658
229,0.255758
230,0.282761
230,0.775256
231,0.766558
231,0.843677
232,0.758556
232,0.929846
233,0.846874
233,0.941745
234,0.635015
234,0.935054
235,0.606542
235,0.933874
236,0.736070
236,0.966935
237,0.755646
237,0.888389
238,0.786072
238,0.905859
239,0.725922
239,0.914580
240,0.745031
240,0.924182
241,0.773320
241,0.892578
242,0.931372
242,0.881057
243,0.902217
243,0.944200
244,0.933194
244,0.935621
245,0.934164
245,0.931758
246,0.941241
246,0.950446
247,0.933446
247,0.974441
248,0.923720
248,0.979598
249,0.932670
249,0.975493
250,0.947697
250,0.980725
251,0.945222
251,0.953093
252,0.947074
252,0.937817
253,0.949259
253,0.849832
254,0.943532
254,0.882024
255,0.930310
255,0.054488
256,0.931952
256,0.036777
257,0.938624
257,0.015520
